cycle,at,strategyId,username,cash,openPositions,markedPositions,liquidationValue,equity,realizedPnl,feesPaid,slippagePaid,markValue
20260920T032126Z,2026-09-20T03:21:26Z,book-edge,BookRocket,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T032126Z,2026-09-20T03:21:26Z,tick-chaser,TickChaser,5132.2079,2,2,4667.0988,9799.3067,0.0,62.7819,78.832,4667.0988
20260920T032126Z,2026-09-20T03:21:26Z,tail-sprint,TailSprint,4544.8624,2,2,3083.9033,7628.7657,0.0,332.3833,1438.2456,3083.9033
20260920T032126Z,2026-09-20T03:21:26Z,depth-diver,DepthDiver,7344.875,2,2,2622.1888,9967.0638,0.0,3.1384,2.6283,2622.1888
20260920T032126Z,2026-09-20T03:21:26Z,dip-hunter,DipHunter,7628.4,2,2,741.3527,8369.7527,0.0,77.9706,814.3491,741.3527
20260920T032126Z,2026-09-20T03:21:26Z,spike-surfer,SpikeSurfer,5132.2079,2,2,4667.0988,9799.3067,0.0,62.7819,78.832,4667.0988
20260920T032126Z,2026-09-20T03:21:26Z,sure-thing,SureThing,7996.4213,2,2,1914.3787,9910.8,0.0,5.4352,42.774,1914.3787
20260920T032126Z,2026-09-20T03:21:26Z,yield-sniper,YieldSniper,7520.0139,1,1,2454.0768,9974.0907,0.0,0.8677,0.0,2454.0768
20260920T032126Z,2026-09-20T03:21:26Z,pinepilot,PinePilotX,2500.1566,2,2,7133.1,9633.2566,0.0,207.8188,34.938,7133.1
20260920T032126Z,2026-09-20T03:21:26Z,ceo-fav,CEOExitFav,9528.8368,2,2,395.9034,9924.7402,0.0,2.0737,1.45,395.9034
20260920T032126Z,2026-09-20T03:21:26Z,weather-bracket,WeatherCatalyst,9888.5011,1,1,95.4419,9983.943,0.0,5.0416,7.7242,95.4419
20260920T032126Z,2026-09-20T03:21:26Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T032126Z,2026-09-20T03:21:26Z,fda-premium,FDAReaction,4778.7795,2,2,499.7194,5278.4989,0.0,21.4471,176.399,499.7194
20260920T032126Z,2026-09-20T03:21:26Z,game-favourite,GridironPulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T032126Z,2026-09-20T03:21:26Z,underdog-sweep,SportsPredLab,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T032126Z,2026-09-20T03:21:26Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T032126Z,2026-09-20T03:21:26Z,micro-tail,TailSprint15,9950.5463,1,1,29.1694,9979.7157,0.0,3.0956,16.183,29.1694
20260920T032126Z,2026-09-20T03:21:26Z,scalp-8095,HighProbScalp,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T032126Z,2026-09-20T03:21:26Z,panic-fade,PanicFader,9164.3868,2,2,674.2778,9838.6646,0.0,50.8539,99.7922,674.2778
20260920T032126Z,2026-09-20T03:21:26Z,longshot-fader,LongshotFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033437Z,2026-09-20T03:34:37Z,book-edge,BookRocket,9790.8148,1,1,63.7696,9854.5844,0.0,12.091,69.5551,63.7696
20260920T033437Z,2026-09-20T03:34:37Z,tick-chaser,TickChaser,2760.1007,2,2,7491.38,10251.4807,1039.9279,267.5291,78.832,7491.38
20260920T033437Z,2026-09-20T03:34:37Z,tail-sprint,TailSprint,1136.285,3,3,5170.87,6307.155,-910.3668,534.0537,1479.4335,5170.87
20260920T033437Z,2026-09-20T03:34:37Z,depth-diver,DepthDiver,1890.2208,3,3,7805.2384,9695.4592,37.6611,113.7891,10.0415,7805.2384
20260920T033437Z,2026-09-20T03:34:37Z,dip-hunter,DipHunter,4067.7955,4,4,4.5852,5842.2325,0.0,283.9418,2399.1866,1774.437
20260920T033437Z,2026-09-20T03:34:37Z,spike-surfer,SpikeSurfer,2760.5327,2,2,8128.78,10889.3127,1039.9279,116.5171,78.832,8128.78
20260920T033437Z,2026-09-20T03:34:37Z,sure-thing,SureThing,2000.0069,4,4,7867.3819,9867.3888,0.0,26.3496,42.774,7867.3819
20260920T033437Z,2026-09-20T03:34:37Z,yield-sniper,YieldSniper,1881.0065,3,3,8055.7684,9936.7749,0.0,6.1251,0.0,8055.7684
20260920T033437Z,2026-09-20T03:34:37Z,pinepilot,PinePilotX,743.0088,4,4,8175.84,8918.8488,0.0,294.3658,41.2621,8175.84
20260920T033437Z,2026-09-20T03:34:37Z,ceo-fav,CEOExitFav,9255.5329,3,3,618.5534,9874.0863,0.0,4.1776,16.4499,618.5534
20260920T033437Z,2026-09-20T03:34:37Z,weather-bracket,WeatherCatalyst,9888.5011,1,1,95.4419,9983.943,0.0,5.0416,7.7242,95.4419
20260920T033437Z,2026-09-20T03:34:37Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033437Z,2026-09-20T03:34:37Z,fda-premium,FDAReaction,4412.6401,4,4,671.0788,5083.7189,0.0,22.2555,176.449,671.0788
20260920T033437Z,2026-09-20T03:34:37Z,game-favourite,GridironPulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033437Z,2026-09-20T03:34:37Z,underdog-sweep,SportsPredLab,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033437Z,2026-09-20T03:34:37Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033437Z,2026-09-20T03:34:37Z,micro-tail,TailSprint15,9950.5463,0,0,0.0,9950.5463,-49.4537,3.0956,16.183,0.0
20260920T033437Z,2026-09-20T03:34:37Z,scalp-8095,HighProbScalp,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033437Z,2026-09-20T03:34:37Z,panic-fade,PanicFader,9164.3868,0,0,0.0,9164.3868,-835.6132,50.8539,99.7922,0.0
20260920T033437Z,2026-09-20T03:34:37Z,longshot-fader,LongshotFader,2500.8588,2,2,7362.72,9863.5788,0.0,48.6712,0.0,7362.72
20260920T033651Z,2026-09-20T03:36:51Z,book-edge,BookRocket,9790.8148,1,1,63.7696,9854.5844,0.0,12.091,69.5551,63.7696
20260920T033651Z,2026-09-20T03:36:51Z,tick-chaser,TickChaser,690.8312,4,4,11733.62,12424.4512,1039.9279,275.1786,78.832,11733.62
20260920T033651Z,2026-09-20T03:36:51Z,tail-sprint,TailSprint,284.0808,5,5,8325.52,8884.1508,-910.3668,562.4079,1479.4335,8600.07
20260920T033651Z,2026-09-20T03:36:51Z,depth-diver,DepthDiver,472.6534,5,5,8408.5068,8881.1602,37.6611,195.7965,83.2408,8408.5068
20260920T033651Z,2026-09-20T03:36:51Z,dip-hunter,DipHunter,1663.0792,6,6,1024.0979,4589.2571,0.0,438.8781,2399.1866,2926.1779
20260920T033651Z,2026-09-20T03:36:51Z,spike-surfer,SpikeSurfer,2055.9393,3,3,8673.7,10729.6393,982.3212,161.1668,137.4253,8673.7
20260920T033651Z,2026-09-20T03:36:51Z,sure-thing,SureThing,501.2872,6,6,9343.2011,9844.4883,0.0,31.2293,42.774,9343.2011
20260920T033651Z,2026-09-20T03:36:51Z,yield-sniper,YieldSniper,470.8885,5,5,9392.0468,9862.9353,0.0,8.1769,13.2062,9392.0468
20260920T033651Z,2026-09-20T03:36:51Z,pinepilot,PinePilotX,743.0088,4,4,8175.84,8918.8488,0.0,294.3658,41.2621,8175.84
20260920T033651Z,2026-09-20T03:36:51Z,ceo-fav,CEOExitFav,9255.5329,3,3,618.5534,9874.0863,0.0,4.1776,16.4499,618.5534
20260920T033651Z,2026-09-20T03:36:51Z,weather-bracket,WeatherCatalyst,9888.5011,1,1,95.4419,9983.943,0.0,5.0416,7.7242,95.4419
20260920T033651Z,2026-09-20T03:36:51Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033651Z,2026-09-20T03:36:51Z,fda-premium,FDAReaction,4407.756,6,6,707.0692,5114.8252,0.0,22.2691,176.4523,707.0692
20260920T033651Z,2026-09-20T03:36:51Z,game-favourite,GridironPulse,4169.2785,2,2,5711.7543,9881.0328,0.0,29.2623,13.6807,5711.7543
20260920T033651Z,2026-09-20T03:36:51Z,underdog-sweep,SportsPredLab,2500.1512,2,2,3953.73,6453.8812,0.0,235.3152,1363.9207,3953.73
20260920T033651Z,2026-09-20T03:36:51Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033651Z,2026-09-20T03:36:51Z,micro-tail,TailSprint15,9950.5463,0,0,0.0,9950.5463,-49.4537,3.0956,16.183,0.0
20260920T033651Z,2026-09-20T03:36:51Z,scalp-8095,HighProbScalp,9756.6075,1,1,228.0304,9984.6379,0.0,3.3605,0.0,228.0304
20260920T033651Z,2026-09-20T03:36:51Z,panic-fade,PanicFader,5816.5061,2,2,3095.46,8911.9661,-835.6132,184.7646,138.9039,3095.46
20260920T033651Z,2026-09-20T03:36:51Z,longshot-fader,LongshotFader,835.642,4,4,8987.7543,9823.3963,0.0,56.1788,13.6807,8987.7543
20260920T033910Z,2026-09-20T03:39:10Z,book-edge,BookRocket,9064.0712,2,2,683.2654,9747.3366,0.0,42.7495,108.5983,683.2654
20260920T033910Z,2026-09-20T03:39:10Z,tick-chaser,TickChaser,173.7879,6,6,9829.74,10003.5279,1039.9279,280.4319,78.832,9829.74
20260920T033910Z,2026-09-20T03:39:10Z,tail-sprint,TailSprint,71.0954,7,7,6490.67,6561.7654,-910.3668,571.0333,1479.4335,6490.67
20260920T033910Z,2026-09-20T03:39:10Z,depth-diver,DepthDiver,118.2753,7,7,9864.4368,9982.7121,37.6611,215.9146,83.2408,9864.4368
20260920T033910Z,2026-09-20T03:39:10Z,dip-hunter,DipHunter,1663.0792,5,5,1019.5127,2682.5919,-2832.5859,438.8781,2399.1866,1019.5127
20260920T033910Z,2026-09-20T03:39:10Z,spike-surfer,SpikeSurfer,514.6979,5,5,10028.15,10542.8479,982.3212,176.8282,137.4253,10028.15
20260920T033910Z,2026-09-20T03:39:10Z,sure-thing,SureThing,126.3241,8,8,9744.6519,9870.976,0.0,32.1024,42.774,9744.6519
20260920T033910Z,2026-09-20T03:39:10Z,yield-sniper,YieldSniper,118.3295,7,7,9740.7068,9859.0363,0.0,8.5059,13.2062,9740.7068
20260920T033910Z,2026-09-20T03:39:10Z,pinepilot,PinePilotX,743.0088,4,4,8175.84,8918.8488,0.0,294.3658,41.2621,8175.84
20260920T033910Z,2026-09-20T03:39:10Z,ceo-fav,CEOExitFav,9255.5329,3,3,618.5534,9874.0863,0.0,4.1776,16.4499,618.5534
20260920T033910Z,2026-09-20T03:39:10Z,weather-bracket,WeatherCatalyst,9888.5011,1,1,95.4419,9983.943,0.0,5.0416,7.7242,95.4419
20260920T033910Z,2026-09-20T03:39:10Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033910Z,2026-09-20T03:39:10Z,fda-premium,FDAReaction,4406.8868,7,7,665.3767,5072.2635,0.0,22.277,176.4523,665.3767
20260920T033910Z,2026-09-20T03:39:10Z,game-favourite,GridironPulse,2084.7037,3,3,7489.4735,9574.1772,0.0,53.7771,13.6807,7489.4735
20260920T033910Z,2026-09-20T03:39:10Z,underdog-sweep,SportsPredLab,625.0562,4,4,5931.97,6557.0262,0.0,347.1902,1363.9207,5931.97
20260920T033910Z,2026-09-20T03:39:10Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T033910Z,2026-09-20T03:39:10Z,micro-tail,TailSprint15,9950.5463,0,0,0.0,9950.5463,-49.4537,3.0956,16.183,0.0
20260920T033910Z,2026-09-20T03:39:10Z,scalp-8095,HighProbScalp,9756.6075,1,1,213.0284,9969.6359,0.0,3.3605,0.0,213.0284
20260920T033910Z,2026-09-20T03:39:10Z,panic-fade,PanicFader,5816.5061,2,2,2208.38,8024.8861,-835.6132,184.7646,138.9039,2208.38
20260920T033910Z,2026-09-20T03:39:10Z,longshot-fader,LongshotFader,418.2231,5,5,9044.4935,9462.7166,0.0,61.0877,13.6807,9044.4935
20260920T091246Z,2026-09-20T09:12:46Z,book-edge,BookRocket,7796.6607,2,2,1373.4787,9170.1394,-209.1852,111.9615,278.6352,1373.4787
20260920T091246Z,2026-09-20T09:12:46Z,tick-chaser,TickChaser,2413.8529,2,2,7047.4,9461.2529,-346.2121,364.7369,78.832,7047.4
20260920T091246Z,2026-09-20T09:12:46Z,tail-sprint,TailSprint,304.8374,2,2,782.4,1087.2374,-8780.9046,624.6513,1479.4335,782.4
20260920T091246Z,2026-09-20T09:12:46Z,depth-diver,DepthDiver,1146.3083,3,3,3509.02,4655.3283,-4942.9552,299.0616,83.2408,3509.02
20260920T091246Z,2026-09-20T09:12:46Z,dip-hunter,DipHunter,415.7834,2,2,0.0,1582.2434,-8336.9208,519.7139,2399.1866,1166.46
20260920T091246Z,2026-09-20T09:12:46Z,spike-surfer,SpikeSurfer,12154.6979,0,0,0.0,12154.6979,2154.6979,176.8282,137.4253,0.0
20260920T091246Z,2026-09-20T09:12:46Z,sure-thing,SureThing,2613.3843,2,2,7694.94,10308.3243,449.2541,86.5722,42.774,7694.94
20260920T091246Z,2026-09-20T09:12:46Z,yield-sniper,YieldSniper,784.017,8,8,9103.641,9887.658,24.1739,10.3058,31.8248,9103.641
20260920T091246Z,2026-09-20T09:12:46Z,pinepilot,PinePilotX,307.4331,6,6,8581.0371,8888.4702,0.0,303.6899,44.3869,8581.0371
20260920T091246Z,2026-09-20T09:12:46Z,ceo-fav,CEOExitFav,9255.5329,3,3,623.5568,9879.0897,0.0,4.1776,16.4499,623.5568
20260920T091246Z,2026-09-20T09:12:46Z,weather-bracket,WeatherCatalyst,9888.5011,1,1,69.1131,9957.6142,0.0,5.0416,7.7242,69.1131
20260920T091246Z,2026-09-20T09:12:46Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T091246Z,2026-09-20T09:12:46Z,fda-premium,FDAReaction,4406.8868,7,7,711.3135,5118.2003,0.0,22.277,176.4523,711.3135
20260920T091246Z,2026-09-20T09:12:46Z,game-favourite,GridironPulse,11293.4337,0,0,0.0,11293.4337,1293.4337,53.7771,13.6807,0.0
20260920T091246Z,2026-09-20T09:12:46Z,underdog-sweep,SportsPredLab,625.0562,0,0,0.0,625.0562,-9374.9438,347.1902,1363.9207,0.0
20260920T091246Z,2026-09-20T09:12:46Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T091246Z,2026-09-20T09:12:46Z,micro-tail,TailSprint15,9950.5463,0,0,0.0,9950.5463,-49.4537,3.0956,16.183,0.0
20260920T091246Z,2026-09-20T09:12:46Z,scalp-8095,HighProbScalp,9626.4895,1,1,390.55,10017.0395,56.6475,9.5185,17.3998,390.55
20260920T091246Z,2026-09-20T09:12:46Z,panic-fade,PanicFader,2881.0768,2,2,2850.576,5731.6528,-4183.4939,224.6639,147.7542,2850.576
20260920T091246Z,2026-09-20T09:12:46Z,longshot-fader,LongshotFader,2886.0529,2,2,8443.36,11329.4129,1541.9531,156.0049,29.3455,8443.36
20260920T134010Z,2026-09-20T13:40:10Z,book-edge,BookRocket,3898.6452,3,3,5398.8195,9297.4647,-209.1852,190.827,278.6352,5398.8195
20260920T134010Z,2026-09-20T13:40:10Z,tick-chaser,TickChaser,603.965,4,4,8744.74,9348.705,-346.2121,389.3148,78.832,8744.74
20260920T134010Z,2026-09-20T13:40:10Z,tail-sprint,TailSprint,240.3739,4,4,826.92,1067.2939,-8780.9046,628.3448,1489.3836,826.92
20260920T134010Z,2026-09-20T13:40:10Z,depth-diver,DepthDiver,287.1815,5,5,4333.25,4620.4315,-4942.9552,310.7284,83.2408,4333.25
20260920T134010Z,2026-09-20T13:40:10Z,dip-hunter,DipHunter,103.954,4,4,0.0,395.574,-8336.9208,539.9233,2399.1866,291.62
20260920T134010Z,2026-09-20T13:40:10Z,spike-surfer,SpikeSurfer,12055.7118,1,1,88.14,12143.8518,2154.6979,180.6843,139.8953,88.14
20260920T134010Z,2026-09-20T13:40:10Z,sure-thing,SureThing,2293.7986,3,3,8002.45,10296.2486,449.2541,87.6204,43.774,8002.45
20260920T134010Z,2026-09-20T13:40:10Z,yield-sniper,YieldSniper,1261.7881,8,8,8673.41,9935.1981,48.4614,11.2747,31.8248,8673.41
20260920T134010Z,2026-09-20T13:40:10Z,pinepilot,PinePilotX,307.4331,6,6,7962.2088,8269.6419,0.0,303.6899,44.3869,7962.2088
20260920T134010Z,2026-09-20T13:40:10Z,ceo-fav,CEOExitFav,9255.5329,3,3,636.8992,9892.4321,0.0,4.1776,16.4499,636.8992
20260920T134010Z,2026-09-20T13:40:10Z,weather-bracket,WeatherCatalyst,9888.5011,1,1,32.911,9921.4121,0.0,5.0416,7.7242,32.911
20260920T134010Z,2026-09-20T13:40:10Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T134010Z,2026-09-20T13:40:10Z,fda-premium,FDAReaction,4406.8868,7,7,630.6475,5037.5343,0.0,22.277,176.4523,630.6475
20260920T134010Z,2026-09-20T13:40:10Z,game-favourite,GridironPulse,2824.0602,2,2,8317.05,11141.1102,1293.4337,112.6506,13.6807,8317.05
20260920T134010Z,2026-09-20T13:40:10Z,underdog-sweep,SportsPredLab,156.3587,2,2,401.1,557.4587,-9374.9438,374.6777,1363.9207,401.1
20260920T134010Z,2026-09-20T13:40:10Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T134010Z,2026-09-20T13:40:10Z,micro-tail,TailSprint15,9804.8981,2,2,88.4578,9893.3559,-49.4537,11.9098,43.7312,88.4578
20260920T134010Z,2026-09-20T13:40:10Z,scalp-8095,HighProbScalp,9589.6228,1,1,520.49,10110.1128,161.4895,17.7852,31.9899,520.49
20260920T134010Z,2026-09-20T13:40:10Z,panic-fade,PanicFader,3212.2719,1,1,3143.31,6355.5819,-3575.9232,251.0526,153.7301,3143.31
20260920T134010Z,2026-09-20T13:40:10Z,longshot-fader,LongshotFader,2474.8854,3,3,10098.86,12573.7454,2783.7121,220.6798,38.4366,10098.86
20260920T172252Z,2026-09-20T17:22:52Z,book-edge,BookRocket,3898.6452,3,3,4501.9153,8400.5605,-209.1852,190.827,278.6352,4501.9153
20260920T172252Z,2026-09-20T17:22:52Z,tick-chaser,TickChaser,151.3468,6,6,9245.93,9397.2768,-346.2121,407.753,78.832,9245.93
20260920T172252Z,2026-09-20T17:22:52Z,tail-sprint,TailSprint,60.1529,6,6,950.4,1010.5529,-8780.9046,638.4658,1489.3836,950.4
20260920T172252Z,2026-09-20T17:22:52Z,depth-diver,DepthDiver,72.2326,7,7,4548.35,4620.5826,-4942.9552,320.4173,83.2408,4548.35
20260920T172252Z,2026-09-20T17:22:52Z,dip-hunter,DipHunter,26.0039,6,6,16.22,90.8239,-8336.9208,544.9434,2399.1866,64.82
20260920T172252Z,2026-09-20T17:22:52Z,spike-surfer,SpikeSurfer,7242.629,3,3,4786.0781,12028.7071,2154.6979,184.2118,186.1805,4786.0781
20260920T172252Z,2026-09-20T17:22:52Z,sure-thing,SureThing,2293.7986,3,3,8002.45,10296.2486,449.2541,87.6204,43.774,8002.45
20260920T172252Z,2026-09-20T17:22:52Z,yield-sniper,YieldSniper,1261.7881,8,8,8587.82,9849.6081,48.4614,11.2747,31.8248,8587.82
20260920T172252Z,2026-09-20T17:22:52Z,pinepilot,PinePilotX,162.4498,7,7,8186.3178,8348.7676,0.0,307.4764,45.9669,8186.3178
20260920T172252Z,2026-09-20T17:22:52Z,ceo-fav,CEOExitFav,9255.5329,3,3,623.5568,9879.0897,0.0,4.1776,16.4499,623.5568
20260920T172252Z,2026-09-20T17:22:52Z,weather-bracket,WeatherCatalyst,9694.1468,2,2,173.0562,9867.203,0.0,11.2159,18.8043,173.0562
20260920T172252Z,2026-09-20T17:22:52Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T172252Z,2026-09-20T17:22:52Z,fda-premium,FDAReaction,4406.8868,7,7,596.9503,5003.8371,0.0,22.277,176.4523,596.9503
20260920T172252Z,2026-09-20T17:22:52Z,game-favourite,GridironPulse,706.7302,4,4,10384.27,11091.0002,1293.4337,137.5506,13.6807,10384.27
20260920T172252Z,2026-09-20T17:22:52Z,underdog-sweep,SportsPredLab,39.3044,4,4,505.65,544.9544,-9374.9438,381.032,1363.9207,505.65
20260920T172252Z,2026-09-20T17:22:52Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T172252Z,2026-09-20T17:22:52Z,micro-tail,TailSprint15,9804.8981,0,0,0.0,9804.8981,-195.1019,11.9098,43.7312,0.0
20260920T172252Z,2026-09-20T17:22:52Z,scalp-8095,HighProbScalp,9396.3813,2,2,860.0,10256.3813,302.6228,30.4267,31.9899,860.0
20260920T172252Z,2026-09-20T17:22:52Z,panic-fade,PanicFader,1973.6594,1,1,1082.878,3056.5374,-6787.7281,315.4231,190.9486,1082.878
20260920T172252Z,2026-09-20T17:22:52Z,longshot-fader,LongshotFader,619.597,5,5,11880.54,12500.137,2783.7121,242.4982,38.4366,11880.54
20260920T194043Z,2026-09-20T19:40:43Z,book-edge,BookRocket,3843.71,5,5,5232.251,9075.961,-209.1852,193.9722,287.4852,5232.251
20260920T194043Z,2026-09-20T19:40:43Z,tick-chaser,TickChaser,244.8971,6,6,9006.77,9251.6671,27.8734,433.3598,82.1349,9006.77
20260920T194043Z,2026-09-20T19:40:43Z,tail-sprint,TailSprint,15.0464,8,8,1667.7,1710.8664,-8780.9046,641.3523,1489.3836,1695.82
20260920T194043Z,2026-09-20T19:40:43Z,depth-diver,DepthDiver,36.2598,8,8,4155.53,4191.7898,-4942.9552,322.3701,83.2408,4155.53
20260920T194043Z,2026-09-20T19:40:43Z,dip-hunter,DipHunter,6.5062,8,8,21.1,39.7562,-8336.9208,546.1911,2399.1866,33.25
20260920T194043Z,2026-09-20T19:40:43Z,spike-surfer,SpikeSurfer,2787.4242,5,5,8994.1485,11781.5727,2154.6979,260.2866,201.5906,8994.1485
20260920T194043Z,2026-09-20T19:40:43Z,sure-thing,SureThing,574.4377,5,5,9699.15,10273.5877,449.2541,92.4213,43.774,9699.15
20260920T194043Z,2026-09-20T19:40:43Z,yield-sniper,YieldSniper,1261.7881,8,8,8539.92,9801.7081,48.4614,11.2747,31.8248,8539.92
20260920T194043Z,2026-09-20T19:40:43Z,pinepilot,PinePilotX,113.7061,8,8,8317.8378,8431.5439,0.0,309.2201,45.9669,8317.8378
20260920T194043Z,2026-09-20T19:40:43Z,ceo-fav,CEOExitFav,9255.5329,3,3,620.2212,9875.7541,0.0,4.1776,16.4499,620.2212
20260920T194043Z,2026-09-20T19:40:43Z,weather-bracket,WeatherCatalyst,9387.8908,3,3,456.6513,9844.5421,0.0,23.3819,32.484,456.6513
20260920T194043Z,2026-09-20T19:40:43Z,weather-fade,WeatherFader,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T194043Z,2026-09-20T19:40:43Z,fda-premium,FDAReaction,4406.8868,7,7,663.1141,5070.0009,0.0,22.277,176.4523,663.1141
20260920T194043Z,2026-09-20T19:40:43Z,game-favourite,GridironPulse,177.8968,6,6,11325.69,11503.5868,1293.4337,143.164,17.8705,11325.69
20260920T194043Z,2026-09-20T19:40:43Z,underdog-sweep,SportsPredLab,10.0057,6,6,427.15,437.1557,-9374.9438,382.6407,1363.9207,427.15
20260920T194043Z,2026-09-20T19:40:43Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T194043Z,2026-09-20T19:40:43Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T194043Z,2026-09-20T19:40:43Z,gold-leader,MetalMomentum,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260920T194043Z,2026-09-20T19:40:43Z,micro-tail,TailSprint15,9488.179,2,2,146.022,9634.201,-195.1019,32.179,181.411,146.022
20260920T194043Z,2026-09-20T19:40:43Z,scalp-8095,HighProbScalp,8841.5326,2,2,1305.0051,10146.5377,327.5813,41.4329,43.4296,1305.0051
20260920T194043Z,2026-09-20T19:40:43Z,panic-fade,PanicFader,7388.0494,0,0,0.0,7388.0494,-2611.9506,315.4231,190.9486,0.0
20260920T194043Z,2026-09-20T19:40:43Z,longshot-fader,LongshotFader,155.421,7,7,12587.87,12743.291,2783.7121,247.4542,41.6267,12587.87
20260920T222007Z,2026-09-20T22:20:07Z,book-edge,BookRocket,6579.3674,4,4,2691.9384,9271.3058,3940.3888,612.3048,287.4852,2691.9384
20260920T222007Z,2026-09-20T22:20:07Z,tick-chaser,TickChaser,3087.405,2,2,8831.64,11919.045,2348.8971,703.8519,82.1349,8831.64
20260920T222007Z,2026-09-20T22:20:07Z,tail-sprint,TailSprint,287.3786,6,6,745.08,1032.4586,-7872.2321,692.4201,1489.3836,745.08
20260920T222007Z,2026-09-20T22:20:07Z,depth-diver,DepthDiver,155.5099,5,5,3209.75,3365.2599,-5468.0037,343.41,83.2408,3209.75
20260920T222007Z,2026-09-20T22:20:07Z,dip-hunter,DipHunter,1.6301,8,8,8.11,14.3001,-8356.4185,546.5072,2399.1866,12.67
20260920T222007Z,2026-09-20T22:20:07Z,spike-surfer,SpikeSurfer,941.4766,5,5,7186.5995,8128.0761,-1324.5069,334.6542,201.5906,7186.5995
20260920T222007Z,2026-09-20T22:20:07Z,sure-thing,SureThing,591.2414,5,5,10605.85,11197.0914,515.8932,103.4976,43.774,10605.85
20260920T222007Z,2026-09-20T22:20:07Z,yield-sniper,YieldSniper,1684.3185,8,8,8274.28,9958.5985,57.4028,11.3143,31.8248,8274.28
20260920T222007Z,2026-09-20T22:20:07Z,pinepilot,PinePilotX,113.7061,8,8,8219.4531,8333.1592,0.0,309.2201,45.9669,8219.4531
20260920T222007Z,2026-09-20T22:20:07Z,ceo-fav,CEOExitFav,9255.5329,3,3,624.3678,9879.9007,0.0,4.1776,16.4499,624.3678
20260920T222007Z,2026-09-20T22:20:07Z,weather-bracket,WeatherCatalyst,9387.8908,3,3,500.0033,9887.8941,0.0,23.3819,32.484,500.0033
